date,level,longitude,latitude,speed,level_process,level_diff_process,state
2022/9/21 20:06,966,113.13658,23.06997,23.49,958.7222222,-9.888888889,1
2022/9/21 20:07,952,113.14064,23.06994,24.67,948.8333333,-23.94444444,2
2022/9/21 20:08,869,113.14478,23.06978,25.38,924.8888889,-23.94444444,2
2022/9/21 20:09,877,113.14695,23.06968,27.13,900.9444444,-193.5,6
2022/9/21 20:12,631,113.16179,23.06924,25.01,707.4444444,-84.77777778,6
2022/9/21 20:13,620,113.16431,23.06924,15.11,622.6666667,-13.33333333,1
2022/9/21 20:14,617,113.16489,23.06927,4.65,609.3333333,-13.33333333,1
2022/9/21 20:15,608,113.16454,23.06957,4.35,596,-13.33333333,1
2022/9/21 20:16,564,113.16056,23.06971,24.49,582.6666667,-56.22222222,6
2022/9/21 20:17,576,113.15644,23.06957,25.35,526.4444444,-152.3333333,6
2022/9/21 20:20,414,113.14351,23.07,27.27,374.1111111,-39.88888889,4
2022/9/21 20:21,304,113.13912,23.0702,27.54,334.2222222,-39.88888889,4
2022/9/21 20:22,302,113.13554,23.07024,24.73,294.3333333,-4,0
2022/9/21 20:23,277,113.13937,23.06986,24.95,290.3333333,-4,0
2022/9/21 20:24,288,113.14302,23.06963,26.61,286.3333333,-4,0
2022/9/21 20:25,272,113.14356,23.0655,25.87,282.3333333,4.555555556,0
2022/9/21 20:26,287,113.14603,23.0652,15.68,286.8888889,4.555555556,0
2022/9/21 20:27,293,113.14642,23.06535,3.3,291.4444444,4.555555556,0
2022/9/21 20:28,269,113.14653,23.06785,16.44,296,1.888888889,0
2022/9/21 20:29,299,113.1465,23.06789,0,297.8888889,1.888888889,0
2022/9/21 20:30,281,113.14774,23.06943,15.23,299.7777778,1.888888889,0
2022/9/21 20:31,291,113.14774,23.06943,0,301.6666667,87.11111111,-1
2022/9/21 20:32,333,113.14778,23.06946,0,388.7777778,87.11111111,-1
2022/9/21 20:33,457,113.14778,23.06946,0.02,475.8888889,87.11111111,-1
2022/9/21 20:34,564,113.14778,23.06946,0,563,109.5555556,-1
2022/9/21 20:35,668,113.14778,23.06946,0,672.5555556,109.5555556,-1
2022/9/21 20:36,775,113.14783,23.06947,0.04,782.1111111,109.5555556,-1
2022/9/21 20:37,889,113.14783,23.06947,0.13,891.6666667,40.44444444,-1
2022/9/21 20:38,1011,113.14869,23.06955,6.1,932.1111111,40.44444444,-1
2022/9/21 20:39,1003,113.14677,23.07004,24.26,972.5555556,40.44444444,-1
2022/9/21 20:40,1028,113.14661,23.06997,0,1013,-8.333333333,1
2022/9/21 20:41,988,113.14662,23.06997,0,1004.666667,-8.333333333,1
2022/9/21 20:42,988,113.14662,23.06997,0,996.3333333,-8.333333333,1
2022/9/21 20:43,988,113.14662,23.06997,0,988,-0.333333333,0
2022/9/21 20:44,988,113.14662,23.06997,0,987.6666667,-0.333333333,0
2022/9/21 20:45,987,113.14662,23.06997,0,987.3333333,-0.333333333,0
2022/9/21 20:46,987,113.14662,23.06997,0,987,0,0
2022/9/21 20:47,987,113.14662,23.06997,0,987,0,0
2022/9/21 20:48,987,113.14662,23.06997,0,987,0,0
2022/9/21 20:49,987,113.14662,23.06997,0,987,0,0
2022/9/21 20:50,987,113.14662,23.06997,0,987,0,0
2022/9/21 20:51,987,113.14662,23.06997,0,987,0,0
2022/9/21 20:52,987,113.14662,23.06997,0,987,-0.111111111,0
2022/9/21 20:53,987,113.14662,23.06997,0,986.8888889,-0.111111111,0
2022/9/21 20:54,987,113.14662,23.06997,0,986.7777778,-0.111111111,0
2022/9/21 20:55,987,113.14662,23.06997,0,986.6666667,-0.222222222,0
2022/9/21 20:56,986,113.14662,23.06997,0,986.4444444,-0.222222222,0
2022/9/21 20:57,986,113.14662,23.06997,0,986.2222222,-0.222222222,0
2022/9/21 20:58,986,113.14662,23.06997,0,986,0,0
2022/9/21 20:59,986,113.14662,23.06997,0,986,0,0
2022/9/21 21:00,986,113.14662,23.06997,0,986,0,0
2022/9/21 21:01,986,113.14662,23.06997,0,986,0.666666667,0
2022/9/21 21:02,986,113.14662,23.06997,0,986.6666667,0.666666667,0
2022/9/21 21:03,986,113.14662,23.06997,0,987.3333333,0.666666667,0
2022/9/21 21:04,986,113.14662,23.06997,0.22,988,-4.5,1
2022/9/21 21:05,992,113.14375,23.0702,17.81,983.5,-4.5,1
2022/9/21 21:06,989,113.1398,23.07035,24.15,979,-4.5,1
2022/9/21 21:07,1038,113.1373,23.07042,16.31,974.5,-24.83333333,2
2022/9/21 21:08,960,113.13719,23.07005,22.46,949.6666667,-24.83333333,2
2022/9/21 21:09,944,113.14048,23.06995,24.77,924.8333333,-24.83333333,2
2022/9/21 21:10,871,113.1453,23.06978,24.67,900,-68.66666667,6
2022/9/21 21:11,885,113.14691,23.06975,26.03,831.3333333,-137.3333333,6
2022/9/21 21:13,740,113.15808,23.06963,26.23,694,-19.77777778,2
2022/9/21 21:14,648,113.16189,23.06926,24.99,674.2222222,-19.77777778,2
2022/9/21 21:15,654,113.1649,23.06929,17.68,654.4444444,-19.77777778,2
2022/9/21 21:16,650,113.16452,23.06968,5.34,634.6666667,-9.222222222,1
2022/9/21 21:17,600,113.16071,23.06976,23.37,625.4444444,-9.222222222,1
2022/9/21 21:18,607,113.15677,23.06963,24.11,616.2222222,-154.1111111,6
2022/9/21 21:21,442,113.14331,23.07002,26.48,462.1111111,-72.44444444,6
2022/9/21 21:22,360,113.13909,23.07025,26.29,389.6666667,-22.44444444,2
2022/9/21 21:23,367,113.13792,23.07036,7.63,367.2222222,-22.44444444,2
2022/9/21 21:24,298,113.13626,23.06986,23.32,344.7777778,-22.44444444,2
2022/9/21 21:25,327,113.14067,23.06988,25.74,322.3333333,-0.055555556,0
2022/9/21 21:26,314,113.14477,23.06963,25.3,322.2777778,-0.055555556,0
2022/9/21 21:27,340,113.14449,23.07018,22.02,322.2222222,-0.055555556,0
2022/9/21 21:28,321,113.14104,23.07039,21.65,322.1666667,1.722222222,0
2022/9/21 21:29,328,113.14074,23.07123,7.52,323.8888889,1.722222222,0
2022/9/21 21:30,330,113.14074,23.07123,0,325.6111111,1.722222222,0
2022/9/21 21:31,326,113.14072,23.07118,0,327.3333333,-0.777777778,0
2022/9/21 21:32,326,113.14072,23.07118,0,326.5555556,-0.777777778,0
2022/9/21 21:33,325,113.14072,23.07118,0,325.7777778,-0.777777778,0
2022/9/21 21:34,325,113.14072,23.07118,0,325,0,0
2022/9/21 21:35,325,113.14072,23.07118,0,325,0,0
2022/9/21 21:36,325,113.14072,23.07118,0,325,0,0
2022/9/21 21:37,325,113.14072,23.07118,0,325,0,0
2022/9/21 21:38,325,113.14072,23.07118,0,325,0,0
2022/9/21 21:39,325,113.14072,23.07118,0,325,0,0
2022/9/21 21:40,325,113.14072,23.07118,0,325,-5.333333333,1
2022/9/21 21:41,325,113.14074,23.07233,8.16,319.6666667,-5.333333333,1
2022/9/21 21:42,309,113.1398,23.07295,14.29,314.3333333,8.637130802,0
